seller_id,seller_click_days,seller_add_to_cart_days,seller_purchase_days,seller_add_to_favorite_days,seller_action_total_days,seller_purchase_day_rt
3749,101,4,64,69,101,0.6336633663366337
3750,176,18,68,138,184,0.3695652173913043
3751,176,7,93,106,185,0.5027027027027027
3752,176,5,115,118,185,0.6216216216216216
3753,163,7,105,44,171,0.6140350877192983
3754,175,9,139,110,184,0.7554347826086957
3755,174,4,78,137,181,0.430939226519337
3756,174,9,90,95,181,0.4972375690607735
3757,176,5,156,101,183,0.8524590163934426
3758,176,13,158,143,185,0.8540540540540541
3759,165,7,42,70,173,0.24277456647398843
3760,176,98,185,185,185,1.0
3761,174,4,82,114,178,0.4606741573033708
3762,72,6,29,39,72,0.4027777777777778
3763,131,3,49,32,134,0.3656716417910448
3764,149,1,80,48,162,0.49382716049382713
3765,90,3,16,46,90,0.17777777777777778
3766,176,10,162,158,185,0.8756756756756757
3767,176,5,178,143,185,0.9621621621621622
3768,157,4,47,42,164,0.2865853658536585
3769,173,7,62,88,176,0.3522727272727273
3770,168,0,37,79,172,0.21511627906976744
3771,160,4,84,70,167,0.5029940119760479
3772,169,3,99,56,180,0.55
3773,175,10,117,147,184,0.6358695652173914
3774,140,0,40,49,144,0.2777777777777778
3775,171,3,43,82,175,0.24571428571428572
3776,63,0,28,25,63,0.4444444444444444
3777,176,1,76,138,185,0.41081081081081083
3778,153,1,22,88,162,0.13580246913580246
3779,49,0,23,24,49,0.46938775510204084
3780,152,4,91,93,162,0.5617283950617284
3781,114,2,55,60,117,0.4700854700854701
3782,56,3,30,34,56,0.5357142857142857
3783,93,11,83,81,93,0.8924731182795699
3784,174,8,6,70,180,0.03333333333333333
3785,176,4,95,80,182,0.521978021978022
3786,176,10,91,172,185,0.4918918918918919
3787,136,0,16,37,140,0.11428571428571428
3788,120,5,46,69,122,0.3770491803278688
3789,118,2,30,30,124,0.24193548387096775
3790,162,13,98,91,171,0.5730994152046783
3791,176,11,153,127,184,0.8315217391304348
3792,174,6,53,126,175,0.3028571428571429
3793,171,5,80,88,179,0.44692737430167595
3794,167,4,46,84,173,0.2658959537572254
3795,123,10,79,100,123,0.6422764227642277
3796,171,10,127,129,176,0.7215909090909091
3797,176,15,157,174,185,0.8486486486486486
3798,163,2,94,52,171,0.5497076023391813
3799,169,4,56,81,173,0.3236994219653179
3800,175,5,161,65,180,0.8944444444444445
3801,50,2,10,29,50,0.2
3802,175,6,111,127,184,0.6032608695652174
3803,177,7,76,158,186,0.40860215053763443
3804,116,2,40,46,122,0.32786885245901637
3805,164,2,82,77,173,0.47398843930635837
3806,132,1,82,13,141,0.5815602836879432
3807,95,1,23,26,99,0.23232323232323232
3808,16,0,3,6,16,0.1875
3809,176,8,89,76,185,0.4810810810810811
3810,162,2,22,76,172,0.12790697674418605
3811,159,3,40,73,164,0.24390243902439024
3812,175,4,118,97,182,0.6483516483516484
3813,141,2,21,57,148,0.14189189189189189
3814,90,0,45,11,97,0.4639175257731959
3815,176,9,100,111,184,0.5434782608695652
3816,70,4,34,59,70,0.4857142857142857
3817,58,3,30,45,58,0.5172413793103449
3818,164,10,40,110,166,0.24096385542168675
3819,153,8,37,75,154,0.24025974025974026
3820,176,13,116,163,185,0.6270270270270271
3821,175,3,60,113,180,0.3333333333333333
3822,176,15,87,172,184,0.47282608695652173
3823,93,1,19,32,96,0.19791666666666666
3824,160,2,58,47,164,0.35365853658536583
3825,174,1,97,71,180,0.5388888888888889
3826,176,24,166,149,183,0.907103825136612
3827,128,0,24,61,134,0.1791044776119403
3828,176,113,181,185,185,0.9783783783783784
3829,140,0,60,28,149,0.40268456375838924
3830,148,0,46,43,148,0.3108108108108108
3831,146,1,33,38,149,0.2214765100671141
3832,93,8,35,37,94,0.3723404255319149
3833,175,11,143,159,183,0.7814207650273224
3834,176,8,164,153,185,0.8864864864864865
3835,176,14,144,142,185,0.7783783783783784
3836,169,2,52,46,177,0.2937853107344633
3837,163,1,107,71,172,0.622093023255814
3838,176,1,174,133,185,0.9405405405405406
3839,177,20,79,170,186,0.42473118279569894
3840,173,2,68,99,179,0.37988826815642457
3841,75,3,14,29,75,0.18666666666666668
3842,164,2,72,48,170,0.4235294117647059
3843,169,10,97,99,178,0.5449438202247191
3844,176,7,127,133,184,0.6902173913043478
3845,176,32,180,185,185,0.972972972972973
3846,171,4,69,58,179,0.3854748603351955
3847,171,6,72,91,179,0.4022346368715084
3848,110,13,61,102,110,0.5545454545454546
3849,166,2,127,72,167,0.7604790419161677
3850,124,3,15,39,126,0.11904761904761904
3851,176,4,98,119,180,0.5444444444444444
3852,82,0,31,22,85,0.36470588235294116
3853,176,20,104,172,185,0.5621621621621622
3854,176,4,127,132,185,0.6864864864864865
3855,173,2,63,106,182,0.34615384615384615
3856,56,2,14,12,57,0.24561403508771928
3857,67,6,22,29,67,0.3283582089552239
3858,176,4,83,141,184,0.45108695652173914
3859,177,52,185,185,186,0.9946236559139785
3860,176,7,99,143,184,0.5380434782608695
3861,176,15,115,123,184,0.625
3862,124,3,93,68,125,0.744
3863,159,13,69,80,160,0.43125
3864,168,0,61,68,171,0.3567251461988304
3865,106,4,73,61,106,0.6886792452830188
3866,78,6,32,58,78,0.41025641025641024
3867,176,15,95,100,183,0.5191256830601093
3868,138,1,33,33,140,0.2357142857142857
3869,153,1,22,68,157,0.14012738853503184
3870,174,2,9,75,175,0.05142857142857143
3871,127,7,65,89,128,0.5078125
3872,163,2,99,78,165,0.6
3873,137,3,23,33,140,0.16428571428571428
3874,176,6,75,167,185,0.40540540540540543
3875,176,5,68,110,182,0.37362637362637363
3876,71,4,26,11,74,0.35135135135135137
3877,176,20,167,175,185,0.9027027027027027
3878,122,14,55,90,122,0.45081967213114754
3879,161,2,61,75,169,0.3609467455621302
3880,176,6,106,61,182,0.5824175824175825
3881,158,2,41,72,162,0.25308641975308643
3882,162,3,88,117,162,0.5432098765432098
3883,170,11,76,97,172,0.4418604651162791
3884,176,3,53,146,182,0.29120879120879123
3885,174,6,74,63,177,0.4180790960451977
3886,87,0,38,51,88,0.4318181818181818
3887,125,8,34,109,125,0.272
3888,176,5,92,115,184,0.5
3889,138,4,21,57,140,0.15
3890,176,4,61,155,185,0.32972972972972975
3891,146,3,50,26,151,0.33112582781456956
3892,167,3,57,74,172,0.3313953488372093
3893,158,5,52,87,161,0.32298136645962733
3894,151,3,26,62,155,0.16774193548387098
3895,159,2,22,35,162,0.13580246913580246
3896,171,3,30,93,176,0.17045454545454544
3897,176,7,135,143,185,0.7297297297297297
3898,175,18,145,138,183,0.7923497267759563
3899,137,0,20,46,138,0.14492753623188406
3900,153,2,73,73,155,0.47096774193548385
3901,176,8,126,119,183,0.6885245901639344
3902,166,3,56,63,172,0.32558139534883723
3903,156,4,41,44,156,0.26282051282051283
3904,176,17,99,180,185,0.5351351351351351
3905,175,4,86,82,179,0.48044692737430167
3906,176,22,89,177,185,0.4810810810810811
3907,176,12,132,162,185,0.7135135135135136
3908,156,1,42,62,164,0.25609756097560976
3909,86,4,31,50,86,0.36046511627906974
3910,176,26,142,173,185,0.7675675675675676
3911,147,0,40,29,154,0.2597402597402597
3912,176,10,146,114,185,0.7891891891891892
3913,176,4,86,127,184,0.4673913043478261
3914,174,5,88,99,182,0.4835164835164835
3915,165,8,61,63,169,0.3609467455621302
3916,161,5,80,77,165,0.48484848484848486
3917,160,0,87,49,168,0.5178571428571429
3918,176,16,123,138,184,0.6684782608695652
3919,176,6,150,122,185,0.8108108108108109
3920,176,8,160,166,185,0.8648648648648649
3921,174,3,27,75,178,0.15168539325842698
3922,175,8,103,110,184,0.5597826086956522
3923,168,7,68,89,169,0.40236686390532544
3924,176,6,137,157,185,0.7405405405405405
3925,176,31,123,184,185,0.6648648648648648
3926,173,3,106,50,178,0.5955056179775281
3927,121,3,18,45,124,0.14516129032258066
3928,53,0,10,13,53,0.18867924528301888
3929,176,4,152,89,184,0.8260869565217391
3930,175,1,85,56,181,0.4696132596685083
3931,176,5,78,142,185,0.42162162162162165
3932,142,11,24,86,146,0.1643835616438356
3933,52,1,13,12,54,0.24074074074074073
3934,116,3,11,35,117,0.09401709401709402
3935,174,7,95,50,182,0.521978021978022
3936,176,24,166,175,185,0.8972972972972973
3937,176,14,150,178,185,0.8108108108108109
3938,171,12,137,129,171,0.8011695906432749
3939,165,3,21,36,168,0.125
3940,140,4,31,37,144,0.2152777777777778
3941,176,14,79,159,179,0.441340782122905
3942,31,0,15,22,31,0.4838709677419355
3943,105,4,21,35,107,0.19626168224299065
3944,92,2,36,34,92,0.391304347826087
3945,173,1,78,72,177,0.4406779661016949
3946,176,8,80,166,185,0.43243243243243246
3947,77,8,48,43,77,0.6233766233766234
3948,176,10,185,167,185,1.0
3949,81,10,75,74,81,0.9259259259259259
3950,176,7,31,114,183,0.16939890710382513
3951,176,26,182,183,185,0.9837837837837838
3952,141,4,46,36,146,0.3150684931506849
3953,118,7,21,44,124,0.1693548387096774
3954,176,12,162,100,181,0.8950276243093923
3955,176,35,178,185,185,0.9621621621621622
3956,176,4,135,138,184,0.7336956521739131
3957,176,11,154,151,185,0.8324324324324325
3958,176,10,80,181,185,0.43243243243243246
3959,30,1,24,21,30,0.8
3960,150,4,68,74,150,0.4533333333333333
3961,176,8,57,155,184,0.30978260869565216
3962,132,10,20,48,134,0.14925373134328357
3963,176,15,164,180,185,0.8864864864864865
3964,174,6,66,83,182,0.3626373626373626
3965,100,7,71,55,101,0.7029702970297029
3966,72,0,16,18,73,0.2191780821917808
3967,120,2,26,28,125,0.208
3968,124,12,101,87,124,0.8145161290322581
3969,176,11,148,176,185,0.8
3970,176,28,159,184,185,0.8594594594594595
3971,176,26,170,174,185,0.918918918918919
3972,169,4,45,104,177,0.2542372881355932
3973,117,3,19,55,117,0.1623931623931624
3974,131,5,7,44,135,0.05185185185185185
3975,176,7,140,162,185,0.7567567567567568
3976,159,5,78,35,162,0.48148148148148145
3977,125,2,28,26,133,0.21052631578947367
3978,173,5,126,110,183,0.6885245901639344
3979,176,12,105,110,183,0.5737704918032787
3980,174,6,89,120,181,0.49171270718232046
3981,176,4,95,157,185,0.5135135135135135
3982,161,5,60,63,171,0.3508771929824561
3983,169,5,115,98,179,0.6424581005586593
3984,176,31,150,184,185,0.8108108108108109
3985,141,21,107,112,145,0.7379310344827587
3986,173,5,87,53,177,0.4915254237288136
3987,117,0,56,41,117,0.47863247863247865
3988,107,8,12,35,107,0.11214953271028037
3989,176,4,173,126,185,0.9351351351351351
3990,177,48,170,185,186,0.9139784946236559
3991,130,6,24,56,131,0.183206106870229
3992,176,10,184,155,185,0.9945945945945946
3993,125,0,35,39,130,0.2692307692307692
3994,176,5,90,104,184,0.4891304347826087
3995,176,10,183,181,185,0.9891891891891892
3996,165,6,68,38,170,0.4
3997,170,8,14,101,172,0.08139534883720931
3998,144,0,49,54,152,0.3223684210526316
3999,174,5,79,94,180,0.4388888888888889
4000,153,0,68,52,157,0.43312101910828027
4001,176,14,84,163,185,0.4540540540540541
4002,175,4,98,125,177,0.5536723163841808
4003,176,7,114,151,184,0.6195652173913043
4004,123,0,19,41,124,0.1532258064516129
4005,175,2,108,60,182,0.5934065934065934
4006,169,8,35,98,172,0.20348837209302326
4007,148,3,60,54,149,0.40268456375838924
4008,176,6,43,111,185,0.23243243243243245
4009,176,9,84,133,184,0.45652173913043476
4010,174,3,109,94,182,0.5989010989010989
4011,128,3,19,46,131,0.1450381679389313
4012,172,5,79,73,179,0.441340782122905
4013,176,5,161,116,185,0.8702702702702703
4014,43,1,16,27,44,0.36363636363636365
4015,158,9,66,66,169,0.3905325443786982
4016,173,7,76,62,178,0.42696629213483145
4017,104,4,18,39,108,0.16666666666666666
4018,154,1,51,60,157,0.3248407643312102
4019,102,1,24,21,106,0.22641509433962265
4020,175,3,76,101,182,0.4175824175824176
4021,176,6,163,127,185,0.8810810810810811
4022,171,9,126,113,179,0.7039106145251397
4023,100,1,32,20,110,0.2909090909090909
4024,176,16,185,139,185,1.0
4025,133,1,59,38,136,0.4338235294117647
4026,176,14,159,158,185,0.8594594594594595
4027,136,1,33,74,141,0.23404255319148937
4028,71,2,51,63,71,0.7183098591549296
4029,156,4,68,61,160,0.425
4030,115,3,31,49,119,0.2605042016806723
4031,155,2,62,55,158,0.3924050632911392
4032,137,5,22,57,146,0.1506849315068493
4033,175,4,93,119,184,0.5054347826086957
4034,172,2,105,85,181,0.580110497237569
4035,171,4,147,107,171,0.8596491228070176
4036,176,6,103,142,185,0.5567567567567567
4037,173,5,76,88,180,0.4222222222222222
4038,128,2,51,42,138,0.3695652173913043
4039,161,3,55,73,168,0.3273809523809524
4040,172,13,60,83,178,0.33707865168539325
4041,172,12,66,119,179,0.3687150837988827
4042,176,18,185,184,185,1.0
4043,176,28,180,185,185,0.972972972972973
4044,176,42,182,185,185,0.9837837837837838
4045,150,1,102,68,150,0.68
4046,141,4,49,79,141,0.3475177304964539
4047,176,6,139,144,185,0.7513513513513513
4048,176,22,164,177,185,0.8864864864864865
4049,176,19,184,179,185,0.9945945945945946
4050,175,1,158,69,181,0.8729281767955801
4051,131,3,34,26,137,0.24817518248175183
4052,174,3,168,97,184,0.9130434782608695
4053,173,7,91,127,173,0.5260115606936416
4054,46,3,16,27,46,0.34782608695652173
4055,161,3,50,77,167,0.2994011976047904
4056,167,3,83,56,176,0.4715909090909091
4057,176,4,46,111,178,0.25842696629213485
4058,111,4,67,84,113,0.5929203539823009
4059,172,5,63,75,175,0.36
4060,176,6,109,61,179,0.6089385474860335
4061,99,2,27,39,102,0.2647058823529412
4062,175,8,102,146,185,0.5513513513513514
4063,121,4,24,43,121,0.19834710743801653
4064,176,12,126,152,184,0.6847826086956522
4065,49,2,6,22,49,0.12244897959183673
4066,174,11,138,91,181,0.7624309392265194
4067,176,6,73,170,185,0.3945945945945946
4068,175,2,66,110,184,0.358695652173913
4069,166,2,96,61,170,0.5647058823529412
4070,176,11,101,171,185,0.5459459459459459
4071,111,10,67,44,114,0.5877192982456141
4072,58,17,45,55,58,0.7758620689655172
4073,176,18,87,181,185,0.4702702702702703
4074,176,10,135,127,185,0.7297297297297297
4075,142,1,27,52,148,0.18243243243243243
4076,109,5,52,54,109,0.47706422018348627
4077,175,5,125,111,185,0.6756756756756757
4078,173,5,68,115,181,0.3756906077348066
4079,176,18,181,169,185,0.9783783783783784
4080,175,9,50,82,182,0.27472527472527475
4081,146,3,38,56,152,0.25
4082,164,2,26,67,169,0.15384615384615385
4083,176,18,159,168,185,0.8594594594594595
4084,175,7,147,120,184,0.7989130434782609
4085,49,1,19,21,49,0.3877551020408163
4086,176,9,119,143,185,0.6432432432432432
4087,175,6,135,105,184,0.7336956521739131
4088,168,7,21,69,171,0.12280701754385964
4089,76,0,38,22,79,0.4810126582278481
4090,176,36,167,185,185,0.9027027027027027
4091,176,11,185,177,185,1.0
4092,176,1,142,128,182,0.7802197802197802
4093,170,2,86,31,175,0.49142857142857144
4094,176,58,182,185,185,0.9837837837837838
4095,128,2,14,46,130,0.1076923076923077
4096,172,9,114,117,181,0.6298342541436464
4097,170,4,91,75,178,0.5112359550561798
4098,176,5,40,145,184,0.21739130434782608
4099,176,8,120,139,185,0.6486486486486487
4100,116,3,61,78,117,0.5213675213675214
4101,119,1,14,35,121,0.11570247933884298
4102,161,8,107,51,161,0.6645962732919255
4103,18,1,3,9,18,0.16666666666666666
4104,175,5,117,96,183,0.639344262295082
4105,173,1,107,72,175,0.6114285714285714
4106,176,8,121,157,183,0.6612021857923497
4107,172,4,45,59,176,0.2556818181818182
4108,155,6,29,73,162,0.17901234567901234
4109,175,6,133,114,184,0.7228260869565217
4110,148,6,72,64,149,0.48322147651006714
4111,176,8,109,119,185,0.5891891891891892
4112,57,7,32,42,57,0.5614035087719298
4113,127,3,33,26,129,0.2558139534883721
4114,124,0,63,50,132,0.4772727272727273
4115,176,12,170,152,183,0.9289617486338798
4116,137,3,47,59,139,0.3381294964028777
4117,176,10,95,107,184,0.5163043478260869
4118,176,9,182,154,185,0.9837837837837838
4119,167,3,86,79,178,0.48314606741573035
4120,174,3,89,91,177,0.5028248587570622
4121,73,2,38,37,76,0.5
4122,176,18,98,137,183,0.5355191256830601
4123,171,4,75,91,176,0.42613636363636365
4124,147,1,28,51,152,0.18421052631578946
4125,176,9,116,133,184,0.6304347826086957
4126,176,13,129,155,184,0.7010869565217391
4127,176,46,184,185,185,0.9945945945945946
4128,151,4,71,55,153,0.46405228758169936
4129,174,6,37,146,182,0.2032967032967033
4130,172,3,83,86,181,0.4585635359116022
4131,173,12,74,116,182,0.4065934065934066
4132,176,15,69,170,183,0.3770491803278688
4133,175,1,91,97,181,0.5027624309392266
4134,176,6,81,129,184,0.44021739130434784
4135,175,6,85,129,183,0.4644808743169399
4136,176,6,111,140,184,0.6032608695652174
4137,172,6,98,112,179,0.547486033519553
4138,165,5,119,105,166,0.7168674698795181
4139,154,6,30,84,162,0.18518518518518517
4140,176,9,34,138,181,0.1878453038674033
4141,70,4,16,48,71,0.22535211267605634
4142,151,4,64,61,158,0.4050632911392405
4143,176,14,122,185,185,0.6594594594594595
4144,175,5,171,118,183,0.9344262295081968
4145,140,5,44,63,148,0.2972972972972973
4146,72,7,41,50,74,0.5540540540540541
4147,18,0,10,9,18,0.5555555555555556
4148,176,5,106,111,181,0.585635359116022
4149,156,0,45,47,162,0.2777777777777778
4150,176,7,125,128,185,0.6756756756756757
4151,168,7,74,62,175,0.4228571428571429
4152,173,4,62,81,176,0.3522727272727273
4153,165,7,45,71,169,0.26627218934911245
4154,176,7,143,164,185,0.772972972972973
4155,72,3,6,16,75,0.08
4156,125,1,15,34,130,0.11538461538461539
4157,156,2,99,62,165,0.6
4158,176,3,155,126,181,0.856353591160221
4159,176,11,169,136,185,0.9135135135135135
4160,176,26,185,185,185,1.0
4161,176,17,175,183,185,0.9459459459459459
4162,129,2,24,34,138,0.17391304347826086
4163,176,23,138,173,185,0.745945945945946
4164,118,13,56,63,121,0.4628099173553719
4165,73,1,9,21,75,0.12
4166,167,2,73,83,169,0.4319526627218935
4167,148,4,38,43,150,0.25333333333333335
4168,133,3,48,53,139,0.34532374100719426
4169,171,6,132,108,179,0.7374301675977654
4170,168,25,98,101,169,0.5798816568047337
4171,176,9,150,83,185,0.8108108108108109
4172,139,0,31,34,145,0.21379310344827587
4173,176,68,182,185,185,0.9837837837837838
4174,165,1,75,68,171,0.43859649122807015
4175,176,9,34,129,183,0.18579234972677597
4176,158,3,38,34,160,0.2375
4177,136,3,79,62,137,0.5766423357664233
4178,171,2,67,104,176,0.3806818181818182
4179,168,5,55,82,170,0.3235294117647059
4180,171,1,97,112,176,0.5511363636363636
4181,152,3,85,63,153,0.5555555555555556
4182,10,10,47,116,120,0.39166666666666666
4183,75,5,9,31,75,0.12
4184,154,5,42,77,162,0.25925925925925924
4185,176,7,121,100,184,0.657608695652174
4186,176,7,43,120,179,0.24022346368715083
4187,176,27,183,180,185,0.9891891891891892
4188,172,18,79,117,179,0.441340782122905
4189,97,2,30,46,99,0.30303030303030304
4190,121,2,28,34,124,0.22580645161290322
4191,175,12,75,131,183,0.4098360655737705
4192,176,22,178,156,185,0.9621621621621622
4193,141,5,100,94,146,0.684931506849315
4194,152,3,49,49,158,0.310126582278481
4195,158,3,53,42,161,0.32919254658385094
4196,176,8,123,56,180,0.6833333333333333
4197,174,9,108,86,182,0.5934065934065934
4198,158,9,54,70,160,0.3375
4199,76,4,49,56,78,0.6282051282051282
4200,171,7,83,116,178,0.46629213483146065
4201,138,2,29,37,140,0.20714285714285716
4202,139,1,50,53,146,0.3424657534246575
4203,108,1,16,21,110,0.14545454545454545
4204,158,2,23,74,163,0.1411042944785276
4205,176,40,182,185,185,0.9837837837837838
4206,148,6,64,60,157,0.40764331210191085
4207,127,0,22,25,131,0.16793893129770993
4208,155,3,37,77,162,0.22839506172839505
4209,176,10,98,107,185,0.5297297297297298
4210,104,4,31,22,110,0.2818181818181818
4211,158,4,67,68,163,0.4110429447852761
4212,176,15,131,121,185,0.7081081081081081
4213,101,2,76,49,101,0.7524752475247525
4214,174,3,138,96,182,0.7582417582417582
4215,8,0,5,3,8,0.625
4216,171,7,101,63,176,0.5738636363636364
4217,163,4,88,67,170,0.5176470588235295
4218,176,47,184,185,185,0.9945945945945946
4219,175,12,72,116,182,0.3956043956043956
4220,176,9,132,149,184,0.717391304347826
4221,175,9,131,127,181,0.7237569060773481
4222,174,0,83,63,178,0.46629213483146065
4223,90,8,44,45,92,0.4782608695652174
4224,176,4,78,111,180,0.43333333333333335
4225,66,3,42,22,69,0.6086956521739131
4226,107,1,15,40,109,0.13761467889908258
4227,97,2,15,57,100,0.15
4228,153,0,24,71,156,0.15384615384615385
4229,121,3,53,41,126,0.42063492063492064
4230,151,2,57,54,157,0.3630573248407643
4231,169,3,46,93,181,0.2541436464088398
4232,175,10,110,94,179,0.6145251396648045
4233,176,7,137,169,185,0.7405405405405405
4234,176,30,182,177,185,0.9837837837837838
4235,176,9,80,133,181,0.4419889502762431
4236,176,1,108,67,182,0.5934065934065934
4237,176,6,60,134,182,0.32967032967032966
4238,176,10,101,122,181,0.5580110497237569
4239,176,9,175,148,185,0.9459459459459459
4240,176,10,118,135,183,0.644808743169399
4241,161,0,53,53,164,0.3231707317073171
4242,169,2,59,73,177,0.3333333333333333
4243,151,6,97,76,151,0.6423841059602649
4244,176,13,152,162,185,0.8216216216216217
4245,175,10,107,125,184,0.5815217391304348
4246,176,10,115,171,185,0.6216216216216216
4247,155,3,38,18,163,0.2331288343558282
4248,168,3,105,89,177,0.5932203389830508
4249,176,12,148,179,185,0.8
4250,169,4,18,105,171,0.10526315789473684
4251,176,13,183,154,185,0.9891891891891892
4252,170,5,102,93,178,0.5730337078651685
4253,71,2,59,56,72,0.8194444444444444
4254,176,14,110,165,185,0.5945945945945946
4255,147,9,139,131,148,0.9391891891891891
4256,176,16,136,175,185,0.7351351351351352
4257,176,35,148,185,185,0.8
4258,74,4,13,33,75,0.17333333333333334
4259,93,5,30,75,93,0.3225806451612903
4260,172,13,107,120,181,0.5911602209944752
4261,82,3,25,24,86,0.29069767441860467
4262,160,0,47,26,165,0.28484848484848485
4263,151,3,53,35,152,0.34868421052631576
4264,152,0,41,61,161,0.2546583850931677
4265,176,19,47,162,183,0.2568306010928962
4266,176,3,140,102,183,0.7650273224043715
4267,176,12,92,137,184,0.5
4268,121,10,21,56,128,0.1640625
4269,170,6,59,74,175,0.33714285714285713
4270,175,11,107,150,184,0.5815217391304348
4271,170,2,50,78,176,0.2840909090909091
4272,176,11,133,156,183,0.726775956284153
4273,176,5,72,163,185,0.3891891891891892
4274,176,15,142,156,184,0.7717391304347826
4275,173,1,89,102,183,0.48633879781420764
4276,176,11,179,153,185,0.9675675675675676
4277,145,6,91,87,146,0.6232876712328768
4278,154,6,104,43,169,0.6153846153846154
4279,175,3,112,119,180,0.6222222222222222
4280,176,18,132,184,185,0.7135135135135136
4281,176,14,99,143,183,0.5409836065573771
4282,176,30,157,183,185,0.8486486486486486
4283,176,13,157,160,183,0.8579234972677595
4284,111,0,64,33,112,0.5714285714285714
4285,171,2,87,87,176,0.4943181818181818
4286,171,3,79,76,175,0.4514285714285714
4287,176,29,181,182,185,0.9783783783783784
4288,87,2,12,32,88,0.13636363636363635
4289,175,7,146,77,183,0.7978142076502732
4290,98,4,52,69,98,0.5306122448979592
4291,167,2,55,79,173,0.3179190751445087
4292,175,1,67,123,180,0.37222222222222223
4293,135,7,41,49,144,0.2847222222222222
4294,4,0,1,4,4,0.25
4295,121,1,70,22,132,0.5303030303030303
4296,176,5,94,149,183,0.5136612021857924
4297,153,4,33,82,158,0.2088607594936709
4298,176,7,142,114,183,0.7759562841530054
4299,173,3,51,112,180,0.2833333333333333
4300,176,5,142,100,185,0.7675675675675676
4301,119,0,46,83,152,0.3026315789473684
4302,120,1,27,43,120,0.225
4303,175,5,125,104,180,0.6944444444444444
4304,135,2,43,46,137,0.31386861313868614
4305,176,22,181,175,185,0.9783783783783784
4306,162,1,72,72,169,0.4260355029585799
4307,158,2,55,46,166,0.3313253012048193
4308,176,6,75,156,185,0.40540540540540543
4309,168,3,66,89,174,0.3793103448275862
4310,176,13,76,179,184,0.41304347826086957
4311,176,18,134,170,182,0.7362637362637363
4312,127,1,30,65,139,0.2158273381294964
4313,111,3,18,40,111,0.16216216216216217
4314,142,4,42,62,150,0.28
4315,62,5,47,46,62,0.7580645161290323
4316,144,3,81,51,147,0.5510204081632653
4317,176,5,49,122,185,0.2648648648648649
4318,175,4,145,140,180,0.8055555555555556
4319,169,2,109,75,177,0.615819209039548
4320,176,8,48,158,184,0.2608695652173913
4321,176,24,152,181,185,0.8216216216216217
4322,176,23,174,168,185,0.9405405405405406
4323,176,8,115,153,185,0.6216216216216216
4324,176,11,162,178,185,0.8756756756756757
4325,176,17,181,168,185,0.9783783783783784
4326,46,2,26,28,50,0.52
4327,174,4,147,71,178,0.8258426966292135
4328,79,0,17,20,85,0.2
4329,165,12,94,76,173,0.5433526011560693
4330,176,4,83,93,184,0.45108695652173914
4331,175,9,87,140,183,0.47540983606557374
4332,150,2,26,66,158,0.16455696202531644
4333,176,15,103,135,185,0.5567567567567567
4334,169,2,18,30,171,0.10526315789473684
4335,176,21,165,180,185,0.8918918918918919
4336,176,11,84,82,183,0.45901639344262296
4337,85,2,43,43,85,0.5058823529411764
4338,171,4,80,78,180,0.4444444444444444
4339,153,4,40,61,157,0.25477707006369427
4340,158,4,46,69,163,0.2822085889570552
4341,78,1,17,28,79,0.21518987341772153
4342,176,10,130,167,185,0.7027027027027027
4343,113,1,30,38,117,0.2564102564102564
4344,156,4,39,82,156,0.25
4345,176,5,28,89,176,0.1590909090909091
4346,125,21,93,89,126,0.7380952380952381
4347,118,4,15,50,120,0.125
4348,172,3,16,89,177,0.0903954802259887
4349,172,2,80,59,173,0.4624277456647399
4350,60,2,38,37,61,0.6229508196721312
4351,98,4,43,50,102,0.4215686274509804
4352,175,8,30,125,182,0.16483516483516483
4353,82,3,8,20,85,0.09411764705882353
4354,172,8,35,89,177,0.1977401129943503
4355,176,21,184,181,185,0.9945945945945946
4356,155,12,100,67,155,0.6451612903225806
4357,129,1,54,48,139,0.38848920863309355
4358,137,4,53,48,148,0.3581081081081081
4359,90,4,56,71,90,0.6222222222222222
4360,135,2,23,59,137,0.1678832116788321
4361,164,4,104,85,176,0.5909090909090909
4362,102,1,29,28,103,0.2815533980582524
4363,176,4,154,81,184,0.8369565217391305
4364,158,3,36,75,164,0.21951219512195122
4365,109,4,32,57,109,0.29357798165137616
4366,175,4,94,111,180,0.5222222222222223
4367,172,1,43,76,179,0.24022346368715083
4368,172,8,77,101,179,0.4301675977653631
4369,162,3,85,88,172,0.4941860465116279
4370,86,4,43,54,89,0.48314606741573035
4371,81,2,20,20,87,0.22988505747126436
4372,172,6,44,113,179,0.24581005586592178
4373,149,2,54,64,152,0.35526315789473684
4374,176,13,113,155,181,0.6243093922651933
4375,167,1,85,41,172,0.4941860465116279
4376,176,13,155,160,185,0.8378378378378378
4377,156,6,61,46,161,0.37888198757763975
4378,176,6,80,117,184,0.43478260869565216
4379,131,1,63,42,140,0.45
4380,176,10,102,103,184,0.5543478260869565
4381,176,5,39,130,185,0.21081081081081082
4382,101,0,18,38,107,0.16822429906542055
4383,173,7,93,132,183,0.5081967213114754
4384,55,2,18,27,55,0.32727272727272727
4385,162,11,58,92,170,0.3411764705882353
4386,176,16,162,153,185,0.8756756756756757
4387,176,5,143,144,185,0.772972972972973
4388,176,8,174,130,185,0.9405405405405406
4389,152,0,89,47,158,0.5632911392405063
4390,176,15,109,179,185,0.5891891891891892
4391,176,8,131,130,185,0.7081081081081081
4392,175,6,113,96,182,0.6208791208791209
